Wien Jägerstraße,Wien Burggasse-Stadthalle,Wien Kendlerstraße,Wien Stephansplatz,Deutsch Wagram,Wien Stadion,Wien Dresdner Straße,Wien Kaisermühlen VIC,Marchegg,Mistelbach,Sollenau,Bisamberg,Wien Alterlaa,Wien Quartier Belvedere,Wien Erzherzog-Karl-Straße,Wien Hetzendorf,Wien Schweglerstraße,Wien Längenfeldgasse,Wien Siebenhirten,Obersdorf NÖ,Wien Hbf,Wien Roßauer Lände,Wien Währinger Straße-Volksoper,Wien Erlaaer Straße,Wien St. Marx,Kledering b.Wien,Wien Aderklaaer Straße,Wien Braunschweiggasse,Wien Siemensstraße,Langenzersdorf,Wien Grillgasse,Wien Perfektastraße,Wien Ober St.Veit,Wien Baumgasse,Wien Kagraner Platz,Wien Donauinsel,Wien Enkplatz,Wien Neubaugasse,Wien Josefstädter Straße,Wien Donaustadtbrücke,Wien Kagran,Wien Michelbeuern-AKH,Wien Großfeldsiedlung,Wien Gumpendorfer Straße,Wien Taborstraße,Hennersdorf b.Wien,Wien Zippererstraße,Wien Urban-Loritz-Platz,Flughafen Wien,Niederkreuzstetten,Paasdorf,Wien Hietzing,Wien Hütteldorfer Straße,Wien Jedlersdorf,Wien Neue Donau,Wien Erdberg,Wien Donauspital,Wien Stadtpark,Wien Margaretengürtel,Schwechat,Wien Atzgersdorf,Gerasdorf,Wien Hardeggasse,Wien Gasometer,Seyring,Wien Mitte,Wien Geiselbergstraße,Wien Strebersdorf,Kapellerfeld,Wien Arbeitergasse,Wien Vorgartenstraße,Wien Blechturmgasse,Wien Mariahilfer Gürtel,Spillern,Wien Unter St.Veit,Wien Karlsplatz,Wiener Neustadt Civitas Nova,Ebenfurth,Untereggendorf,Sarasdorf,Münchendorf,Gramatneusiedl,Wien Rennweg,Obereggendorf,Felixdorf,Trautmannsdorf an der Leitha,Wien Fasangasse,Gumpoldskirchen,Pottendorf-Landegg,Wien Seestadt,Wolkersdorf im Weinviertel,Wien Kettenbrückengasse,Leobendorf-Burg Kreuzenstein,Wien Kaiserebersdorf,Bruck,Wien Keplerplatz,Gänserndorf,Wien Handelskai,Wien Kardinal-Nagl-Platz,Wien Aspern Nord,Perchtoldsdorf,Wien Pilgramgasse,Wien Alser Straße,Wien Am Schöpfwerk,Wien Schottentor,Wien Speising,Helmahof,Brunn-Maria Enzersdorf,Götzendorf,Oberweiden,Wien Thaliastraße,Pfaffstätten,Wien Herrengasse,Wien Taubstummengasse,Wien Süßenbrunn,Wien Viehmarktgasse,Wien Schottenring,Bad Vöslau,Wien Schönbrunn,Wien Nestroyplatz,Wien Stubentor,Wien Kliebergasse,Wien Altes Landgut,Wien Traisengasse,Wien Heiligenstadt Bf,Wien Messe-Prater,Wien Meidling,Wien Schlachthausgasse,Wien Hirschstetten,Wien Heinrich-Drimmel-Platz,Wien Donaumarina,Wien Zentralfriedhof,Wien Friedensbrücke,Wien Liesing,Wien Eichenstraße,Wien Praterkai,Wien Blumental,Wien Schwedenplatz,Wien Johnstraße,Wien Oberlaa,Mannswörth,Leobersdorf,Wien Praterstern,Wien Volkstheater,Wien Niederhofstraße,Baden b.Wien,Wiener Neustadt Hbf,Wien Hausfeldstraße,Hautzendorf,Guntramsdorf-Thallern,Wien Floridsdorf,Neubau-Kreuzstetten,Wien Haidestraße,Wien Troststraße,Wien Neulaa,Achau,Wien Tscherttegasse,Wien Reumannplatz,Mödling,Wien Brünner Straße,Ladendorf,Wien Rochusgasse,Wien Westbahnhof,Korneuburg,Wien Alte Donau,Kottingbrunn,Silberwald,Wien Leopoldau,Wien Alaudagasse,Wien Zieglergasse,Wien Nußdorfer Straße,Absdorf-Hippersdorf,Wien Matzleinsdorfer Platz,Wien Krieau,Wilfleinsdorf,Schleinbach,Lanzendorf-Rannersdorf,Wien Rennbahnweg,Wien Aspernstraße,Wien Hütteldorf,Ebreichsdorf,Stockerau,Ulrichskirchen,Wien Wildgansplatz,Wien Simmering,Strasshof,Himberg b.Wien,Gaisruck b.Stockerau,Hausleiten b.Stockerau,Wien Stadlau,Wien Spittelau Bahnhst,Wien Ottakring Bahnhst,Wien Handelskai Bahnhst,Wien Meidling Hauptstraße
48.235224,48.2033124,48.2045707,48.208419,48.30296511074904,48.2104985,48.2373082,48.232829,48.2778951,48.5658634,47.8994729,48.3316817,48.1505196,48.1880263,48.2299661,48.1668251,48.1976875,48.1849187,48.130521,48.36267678078799,48.1850101,48.2223375,48.22558775,48.1419866,48.1883659,48.139111150000005,48.2634265,48.1894027,48.2706692,48.3096359,48.1673967,48.1366232,48.192234,48.19329045548073,48.2502254,48.22939988382592,48.1747186,48.1993161,48.2114659,48.2117999,48.2430028,48.2211652,48.2710952,48.1907374,48.2192624,48.1280843,48.1804386,48.2015705,48.120886,48.4803015,48.5428701,48.18777805928184,48.2000837,48.2740664,48.2462997,48.1914136,48.2194301,48.2047673,48.1884883,48.14421236599338,48.1469134,48.293264680049546,48.2208849,48.1851441,48.33050401776764,48.2056315,48.1753063,48.2859164,48.316826190795965,48.1839595,48.2236328,48.18450359103929,48.1905816,48.3776046,48.1910668,48.2009405,47.833582,47.8774622,47.8614435,48.0213476,48.0298076,48.0293135,48.195472,47.8495875,47.8786521,48.0221946,48.18830290158108,48.04151143256748,47.9053886,48.2262278,48.37874707283278,48.1966328,48.3642962,48.1461718,48.0191872,48.1793553,48.3403867,48.2419967,48.1975587,48.2348014,48.123090556643966,48.1921577,48.2167675,48.1606776,48.2150481,48.1735508,48.31042560530983,48.1052454,48.0145217,48.3069619,48.2078001,48.0173229,48.209398,48.1936873,48.2855567,48.1904829,48.2173875,47.9655519,48.18608243047249,48.2153104,48.2069483,48.18308304502866,48.1622926,48.2348667,48.2391097,48.2177786,48.1745297,48.1940605,48.2326874,48.1880502,48.2064547,48.1541076,48.22771,48.1348604,48.181317883807104,48.1996637,48.1395855,48.2117248,48.1976006,48.1409687,48.13692851330102,47.9285336,48.2191234,48.20516935,48.1807684,48.00425644366528,47.8110703,48.2334122,48.4480837,48.052168,48.2564008,48.49762025,48.1787974,48.1690181,48.1457661,48.0775262,48.1649777,48.174919,48.08570787235795,48.2676564,48.5336216,48.2020851,48.1965445,48.3440605,48.2382709,47.9513587,48.3293473,48.2772033,48.1536948,48.197145,48.2313384,48.4019982,48.18013,48.2146912,48.0126081,48.420017,48.1135002,48.2576086,48.222586,48.1973615,47.9626455,48.3846124,48.4008321,48.1858644,48.1700397,48.3189487,48.08250138244009,48.39424846635467,48.39148244722903,48.21936450517845,48.23564316585537,48.21194943578536,48.242538643147824,48.18397304630111
16.3687097,16.3371994,16.3091223,16.3720045,16.564725362212585,16.4204937,16.3802291,16.4164115,16.9097882,16.5636708,16.2463342,16.3616015,16.3168475,16.3818923,16.4536662,16.3155273,16.3286297,16.3350467,16.3098385,16.51675467976072,16.3778549,16.3675722,16.34950460981555,16.3165351,16.3987785,16.432994399169438,16.4516287,16.29582,16.4202214,16.3572556,16.4068079,16.3132527,16.2761736,16.40463374983954,16.4432539,16.41113912187381,16.4147963,16.3526723,16.3391653,16.440166,16.4329191,16.3441586,16.4478821,16.3375442,16.3815518,16.3668823,16.4120644,16.3372992,16.56274369396652,16.4779261,16.5439271,16.30412626332576,16.3110744,16.3959541,16.3947025,16.4141569,16.4666399,16.379677676444622,16.3430303,16.481074907343395,16.2887028,16.483693528585,16.4578116,16.4174702,16.501655262868393,16.3842468,16.4070862,16.3812798,16.494984765435365,16.3456057,16.4010572,16.368355378479187,16.337218,16.2606615,16.2863684,16.3695495,16.255386,16.372311,16.3215325,16.6754925,16.3791947,16.493170124597235,16.3860262,16.2966116,16.2396573,16.6356209,16.385507744592452,16.285707379719298,16.3960951,16.5083947,16.51245854910395,16.358092,16.302376,16.4654282,16.7812408,16.3761188,16.7187051,16.3853478,16.3998831,16.5044429,16.28540414823081,16.3543028,16.3418121,16.3242066,16.3629278,16.2837223,16.59799659197385,16.2881253,16.5817155,16.8293716,16.3380073,16.2644673,16.3656353,16.3704158,16.4855608,16.4013534,16.3723981,16.2148073,16.319645008397586,16.3855453,16.3792758,16.364679239159315,16.383225,16.3832879,16.3603718,16.4049308,16.3339652,16.407533092689533,16.4687752,16.3909012,16.43158465997559,16.4261034,16.364119,16.2842558,16.347702328178677,16.4413105,16.3696314,16.3785895,16.3205667,16.404418,16.506954373778573,16.216666,16.3921133,16.35700291051384,16.331145,16.242609868032652,16.2336549,16.485618,16.4944372,16.2977444,16.4000183,16.50184571722612,16.4261982,16.3802682,16.3856058,16.384548793982674,16.3277927,16.377918,16.295448135276047,16.4036086,16.4914576,16.3922544,16.3362817,16.3334321,16.4247729,16.2285187,16.6795304,16.4478315,16.3823555,16.3462979,16.3524653,15.9857488,16.3577654,16.4137446,16.7219763,16.4765378,16.4474776,16.4496328,16.4749418,16.261301,16.4023629,16.2076303,16.492071,16.39683264063536,16.4195311,16.6429437,16.44535412942819,16.064578900600033,16.106262088273617,16.448405008551163,16.3582739071101,16.310980018272126,16.385825011657854,16.326870366914797
